,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,month,year
14647,2,3.0,2.0,1710.0,7225,2.0,0.0,0.0,4,7.0,1710,0,1988.0,0,47.62831663792242,-119.90126072894188,1710,7225.0,6,2014
14648,2,4.0,1.75,1900.0,22896,1.5,0.0,0.0,3,7.0,1360,540,1922.0,1990,47.378013050030894,-118.32643827957344,1300,8960.0,8,2014
14649,1,3.0,1.0,880.0,18205,1.0,0.0,0.0,4,6.0,880,0,1945.0,0,47.56631957821831,-118.49782766053976,1110,16115.0,6,2014
14650,3,3.0,2.0,2060.0,4437,1.0,0.0,0.0,3,7.0,1030,1030,1929.0,0,47.83923421397984,-119.98343155979964,1750,4452.0,6,2014
14651,2,3.0,1.0,1360.0,6186,1.5,0.0,0.0,4,6.0,760,600,1941.0,0,47.81663009992687,-117.4346762739377,1610,7453.0,4,2015
14652,3,2.0,2.0,1680.0,4647,1.0,0.0,0.0,3,8.0,1680,0,2008.0,0,47.64257540008138,-117.6117376281418,1680,4950.0,9,2014
14653,3,4.0,2.5,2980.0,4074,2.0,0.0,0.0,3,8.0,2980,0,2011.0,0,47.50297846398848,-118.49199915564296,2320,4255.0,2,2015
14654,5,5.0,1.75,2130.0,19180,1.0,0.0,0.0,3,8.0,1500,630,1968.0,0,47.30983125813881,-118.05453143147211,3650,19180.0,10,2014
14655,3,3.0,2.75,2650.0,9752,1.0,0.0,0.0,3,9.0,2650,0,1989.0,0,47.663234752031,-119.4542873240882,3030,9910.0,4,2015
14656,3,3.0,2.5,1700.0,9100,1.0,0.0,0.0,3,8.0,1160,540,1998.0,0,47.42410055877834,-118.99235152964772,1590,12799.79,6,2014
14657,5,4.0,2.5,2680.0,12215,1.0,1.0,4.0,3,9.0,1590,1090,1956.0,0,47.34460606451178,-119.29076684356777,2960,19964.0,6,2014
14658,4,3.0,2.5,2530.0,623779,1.0,0.0,0.0,4,8.0,2530,0,1980.0,0,47.23465091690176,-119.62064206501294,2120,100623.0,3,2015
14659,3,2.0,1.0,730.0,2600,1.0,0.0,0.0,4,6.0,730,0,1918.0,0,47.69114088633981,-117.77467379971355,1480,3900.0,10,2014
14660,2,3.0,1.0,910.0,7620,1.0,0.0,2.0,3,7.0,910,0,1971.0,0,47.71470459342001,-119.26823744120485,1660,7620.0,3,2015
14661,5,4.0,4.5,4510.0,12873,2.0,0.0,2.0,3,12.0,4510,0,1998.0,0,47.71434531692398,-118.594117620126,2200,8528.0,11,2014
14662,3,3.0,1.0,1110.0,12150,1.0,0.0,0.0,4,7.0,1110,0,1957.0,0,47.64042554756581,-118.06169974323906,1490,8200.0,6,2014
14663,2,4.0,2.0,1450.0,8940,1.0,0.0,0.0,3,7.0,1450,0,1962.0,0,47.76495207316491,-119.60181750446768,1310,8914.0,1,2015
14664,3,5.0,2.75,2910.0,36250,1.0,0.0,0.0,3,8.0,1590,1320,1977.0,0,47.46615521027866,-120.20796455657752,2910,37376.0,6,2014
14665,4,4.0,2.75,2600.0,2750,1.5,0.0,0.0,3,7.0,1620,980,1936.0,0,47.707144155002894,-118.92209315462506,1960,3705.0,5,2014
14666,1,2.0,1.0,730.0,9975,1.0,0.0,0.0,1,5.0,730,0,1943.0,0,47.38478518760338,-119.69664977057606,860,9000.0,3,2015
14667,2,4.0,1.75,2290.0,7380,1.0,0.0,0.0,3,7.0,1390,900,1963.0,0,47.48588234609805,-116.54751218720952,1170,7381.0,11,2014
14668,3,2.0,1.0,720.0,7500,1.0,0.0,2.0,3,6.0,720,0,1925.0,0,47.55196791971236,-117.96010554409668,1390,5000.0,2,2015
14669,1,3.0,1.0,940.0,7125,1.5,0.0,0.0,4,7.0,940,0,1958.0,0,47.669698472695806,-119.26289597609116,1170,12799.79,10,2014
14670,3,3.0,2.5,1540.0,7773,2.0,0.0,0.0,4,8.0,1540,0,1982.0,0,47.33362201085831,-118.08553604598048,1630,7340.0,7,2014
14671,1,3.0,1.5,1140.0,10300,1.5,0.0,0.0,4,6.0,1140,0,1967.0,0,47.26884304949818,-117.74565068250864,1250,12799.79,10,2014
14672,4,3.0,1.75,2670.0,6250,2.0,0.0,0.0,4,8.0,2020,650,1941.0,0,47.647902403526366,-119.25576387895532,1820,6250.0,7,2014
14673,4,4.0,2.0,2750.0,5527,2.0,0.0,0.0,3,8.0,2130,620,1901.0,1987,47.486022687944434,-117.1508124376029,1290,1764.0,5,2015
14674,2,4.0,2.5,2570.0,9000,1.0,0.0,0.0,4,8.0,1590,980,1979.0,0,47.0443195216359,-118.38086270719788,2120,8571.0,6,2014
14675,3,3.0,1.75,1660.0,9673,1.0,0.0,0.0,3,7.0,1130,530,1976.0,0,47.65178670968596,-119.28579249083973,1260,9681.0,7,2014
14676,3,3.0,2.25,1700.0,8800,1.0,0.0,0.0,5,7.0,850,850,1969.0,0,47.6092068980229,-118.30652729697968,2180,8960.0,9,2014
14677,1,3.0,1.0,1260.0,10900,1.0,0.0,0.0,4,6.0,1260,0,1943.0,0,47.26558259255059,-116.76631032055964,1090,8137.0,10,2014
14678,3,5.0,2.0,2760.0,6420,1.0,0.0,0.0,5,7.0,1380,1380,1964.0,0,47.69005269891165,-120.60563332543124,1400,7112.0,9,2014
14679,2,3.0,2.5,1830.0,7062,2.0,0.0,0.0,3,7.0,1830,0,1990.0,0,47.33279640407893,-117.81304059571332,1820,6434.0,3,2015
14680,3,3.0,2.75,2160.0,4086,1.0,0.0,0.0,3,7.0,1380,780,1987.0,0,47.777896164137786,-117.43224099008272,1300,4080.0,12,2014
14681,2,3.0,2.0,1770.0,9685,1.0,0.0,0.0,3,7.0,1770,0,1948.0,0,47.59264650985153,-118.30303744043896,1520,11122.0,10,2014
14682,4,2.0,2.25,2210.0,5500,1.0,0.0,0.0,4,8.0,1410,800,1968.0,0,47.81819757944217,-119.72216544356264,2140,6600.0,8,2014
14683,5,3.0,3.5,4560.0,14608,2.0,0.0,2.0,3,12.0,4560,0,1990.0,0,47.74980164536154,-117.94237315487922,4050,12799.79,3,2015
14684,3,3.0,2.5,2110.0,3870,2.0,0.0,0.0,3,9.0,2110,0,2004.0,0,47.80809745672363,-118.47211554000276,2300,3870.0,7,2014
14685,2,3.0,1.0,1130.0,3600,1.0,0.0,0.0,3,6.0,1130,0,1908.0,0,47.57823275686189,-118.97490055279238,1710,2231.0,3,2015
14686,2,4.0,2.5,1960.0,9898,2.0,0.0,0.0,3,8.0,1960,0,2001.0,0,47.395418661989936,-117.51283505387568,2130,7662.0,5,2014
14687,3,3.0,2.25,2230.0,4551,1.5,0.0,2.0,5,8.0,1450,780,1928.0,0,47.1872717874422,-117.19430489546504,2060,7200.0,9,2014
14688,2,5.0,2.25,2350.0,13000,1.0,0.0,0.0,3,7.0,2350,0,1961.0,0,47.36576417917631,-116.36185809635164,1570,11440.0,9,2014
14689,1,3.0,2.0,1340.0,8505,1.0,0.0,0.0,3,6.0,1340,0,1931.0,0,47.61243766297232,-117.66240133254898,1370,9000.0,6,2014
14690,5,3.0,2.25,2160.0,17861,2.0,1.0,4.0,4,9.0,2160,0,1956.0,0,47.505769240678255,-117.7576176764972,2660,18530.0,9,2014
14691,3,4.0,2.0,1700.0,6375,1.0,0.0,0.0,4,7.0,850,850,1950.0,0,47.984879697994586,-117.2456902981513,1470,8360.0,2,2015
14692,3,3.0,2.5,1650.0,3436,2.0,0.0,0.0,3,7.0,1650,0,2003.0,0,47.530731302168334,-117.78712263385322,1680,3446.0,4,2015
14693,1,3.0,2.0,1540.0,8316,1.0,0.0,0.0,5,6.0,1540,0,1954.0,0,47.45248080077216,-120.357599635131,1250,8316.0,12,2014
14694,4,5.0,3.25,3920.0,8572,2.0,0.0,0.0,3,9.0,3920,0,2007.0,0,47.70443066910597,-117.64125205504304,3335,7258.0,2,2015
14695,3,4.0,2.5,3250.0,6933,2.0,0.0,0.0,3,8.0,3250,0,2009.0,0,47.37617302668102,-117.7031323608429,3030,12799.79,4,2015
14696,2,4.0,1.75,1360.0,7700,1.0,0.0,0.0,4,7.0,1360,0,1966.0,0,47.37537352499482,-118.59580559944312,1321,7756.0,12,2014
14697,2,3.0,2.0,1480.0,7480,1.0,0.0,0.0,4,7.0,1480,0,1992.0,0,47.17876381991557,-118.39467823410008,1680,7146.0,5,2014
14698,3,4.0,2.5,2360.0,5226,2.0,0.0,0.0,3,8.0,2360,0,2001.0,0,47.50999940193989,-118.9349745889744,2440,5156.0,5,2014
14699,2,3.0,2.5,1800.0,2516,2.0,0.0,0.0,3,7.0,1800,0,2001.0,0,47.16596968175347,-117.92750252378772,1800,2562.0,9,2014
14700,4,4.0,3.75,2540.0,20662,2.0,0.0,0.0,3,10.0,2540,0,1998.0,0,47.439769241271264,-117.38477406929812,2490,37731.0,10,2014
14701,1,3.0,1.0,1200.0,13100,1.0,0.0,0.0,3,6.0,1200,0,1943.0,0,47.25106788030666,-118.19063837444644,1960,11285.0,6,2014
14702,1,2.0,1.0,710.0,6960,1.0,0.0,0.0,4,6.0,710,0,1943.0,0,47.28327291175366,-119.54436562524847,940,7680.0,11,2014
14703,3,4.0,2.5,2640.0,5595,2.0,0.0,0.0,3,8.0,2640,0,2011.0,0,47.21327702846514,-117.84928749077416,1840,5011.0,9,2014
14704,3,4.0,2.5,3010.0,5040,2.0,0.0,0.0,3,8.0,3010,0,2006.0,0,47.71803269537652,-118.30099747765284,1090,5040.0,11,2014
14705,4,4.0,2.5,2770.0,5612,2.0,0.0,0.0,3,7.0,2770,0,2001.0,0,47.57285197447703,-119.15466165785224,2770,5177.0,10,2014
14706,4,4.0,2.5,2310.0,4079,2.0,0.0,0.0,3,8.0,2310,0,2008.0,0,47.65186338800452,-118.29362457642884,1220,4800.0,6,2014
14707,2,4.0,3.0,2060.0,9138,1.0,0.0,0.0,3,8.0,1430,630,1992.0,0,47.64484350657971,-119.08930170987657,2250,7820.0,1,2015
14708,2,3.0,2.5,1880.0,4200,2.0,0.0,0.0,3,7.0,1880,0,2007.0,0,46.86737291344244,-118.55651610170688,2090,4200.0,8,2014
14709,4,5.0,2.0,2280.0,5400,1.5,0.0,0.0,4,7.0,1340,940,1947.0,0,47.38946389377129,-118.62489612624972,1770,5000.0,10,2014
14710,3,3.0,1.75,1380.0,3402,1.5,0.0,0.0,3,7.0,1380,0,1900.0,2000,47.66896669955885,-117.93676071239362,1500,5496.0,6,2014
14711,3,3.0,1.0,1180.0,7537,1.0,0.0,0.0,3,7.0,1180,0,1969.0,0,47.87695195845188,-117.90982689459352,1220,7425.0,2,2015
14712,2,4.0,1.75,1650.0,7200,1.0,0.0,0.0,3,7.0,1100,550,1977.0,0,47.41215026167128,-117.17998662568289,1620,7374.0,10,2014
14713,4,3.0,1.75,2030.0,9032,2.0,0.0,2.0,4,7.0,2030,0,1963.0,0,47.633671325130216,-117.1385764306422,2350,8937.0,12,2014
14714,5,4.0,2.25,2110.0,6375,1.0,0.0,2.0,4,8.0,1600,510,1941.0,0,47.68243162196405,-118.29765909908576,2760,6375.0,3,2015
14715,3,4.0,2.25,2130.0,7210,1.0,0.0,0.0,5,7.0,1330,800,1965.0,0,47.2472073602357,-117.40768024798358,1310,7896.0,8,2014
14716,1,3.0,1.0,1690.0,7700,1.0,0.0,0.0,4,7.0,1690,0,1969.0,0,47.17440272891318,-117.2373415465143,1590,7700.0,11,2014
14717,5,3.0,2.5,2510.0,12779,1.5,0.0,4.0,3,10.0,2510,0,1968.0,0,47.27327227895136,-117.52035709578313,2810,12225.0,10,2014
14718,5,5.0,4.25,3530.0,7924,2.0,0.0,0.0,3,7.0,3530,0,2001.0,0,47.42659721624247,-118.34002395256172,1750,9226.0,5,2014
14719,1,3.0,1.75,1470.0,8350,1.0,0.0,0.0,3,7.0,1470,0,1990.0,0,47.33217558381332,-119.30255923916152,1590,8182.0,2,2015
14720,3,3.0,1.75,1860.0,5750,1.5,0.0,0.0,5,6.0,1300,560,1918.0,0,47.58022238625493,-117.43346027866438,1550,5750.0,12,2014
14721,2,4.0,2.5,1940.0,10133,2.0,0.0,0.0,3,8.0,1940,0,1992.0,0,47.42637758476217,-121.04535436897768,1940,7265.0,2,2015
14722,5,4.0,3.5,4420.0,20759,2.0,0.0,0.0,3,11.0,4420,0,2003.0,0,47.786961371109946,-117.73994792514058,3020,20666.0,3,2015
14723,1,2.0,1.0,800.0,6050,1.0,0.0,0.0,4,6.0,800,0,1944.0,0,47.86904582814619,-119.38354021487434,880,6050.0,10,2014
14724,5,4.0,2.5,3700.0,21755,1.0,0.0,4.0,3,11.0,2620,1080,1988.0,0,47.62299574467695,-117.30010655768471,3480,12799.79,6,2014
14725,3,3.0,1.0,1400.0,8710,1.0,0.0,0.0,4,7.0,1400,0,1948.0,0,47.28232690305105,-118.25624944006503,1460,8710.0,2,2015
14726,3,4.0,2.5,2250.0,11370,2.0,0.0,0.0,3,8.0,2250,0,1991.0,0,47.86301229985455,-118.88646270154344,2190,9611.0,7,2014
14727,2,3.0,2.5,1950.0,3000,2.0,0.0,0.0,3,7.0,1950,0,2001.0,0,47.31892307599309,-117.17526176262928,1620,6000.0,12,2014
14728,4,5.0,1.0,2550.0,4623,2.5,0.0,0.0,4,9.0,2550,0,1905.0,0,47.52691788964793,-117.66889990368458,1570,3875.0,6,2014
14729,4,4.0,2.5,2750.0,10351,2.0,0.0,0.0,3,10.0,2750,0,1998.0,0,47.39435747516381,-116.59285505012994,3370,10351.0,4,2015
14730,5,4.0,2.0,2290.0,11137,1.0,0.0,0.0,4,8.0,2290,0,1955.0,0,47.85544397768733,-118.06671643335932,2300,10463.0,5,2014
14731,5,4.0,2.25,2350.0,17709,2.0,0.0,0.0,4,9.0,2350,0,1977.0,0,47.5281830420446,-118.6038568389064,3360,19855.0,5,2015
14732,4,2.0,1.75,2079.27,5785,1.0,0.0,0.0,3,6.0,860,860,1948.0,2002,47.28637875719856,-119.00177507196857,1680,5184.0,4,2015
14733,2,3.0,1.0,940.0,4200,1.0,0.0,0.0,3,7.0,940,0,1955.0,0,47.88163895076903,-119.6224679460842,1380,12799.79,1,2015
14734,1,2.0,1.0,1390.0,11340,1.0,0.0,0.0,4,7.0,1390,0,1969.0,0,47.61369870088271,-119.42485408827127,1200,10224.0,11,2014
14735,1,2.0,2.5,1660.0,2258,2.0,0.0,0.0,3,7.0,1660,0,1981.0,0,47.20233724030895,-119.50484951068512,1740,2390.0,9,2014
14736,2,4.0,2.5,1920.0,8497,2.0,0.0,0.0,3,8.0,1920,0,1998.0,0,47.3262299189127,-118.24419820861824,1940,8436.0,6,2014
14737,2,4.0,1.5,1460.0,8760,1.0,0.0,0.0,3,7.0,1460,0,1958.0,0,47.25724844718045,-118.32133787706104,1610,9375.0,7,2014
14738,4,3.0,2.5,3360.0,8708,2.0,0.0,0.0,3,9.0,3360,0,2006.0,0,47.438932132453566,-118.46145372229104,1810,4764.0,3,2015
14739,4,4.0,2.5,3160.0,11380,2.0,0.0,0.0,3,9.0,3160,0,1983.0,0,47.41512553679633,-118.5097330421729,2970,12799.79,5,2014
14740,4,4.0,2.25,2480.0,36974,2.0,0.0,0.0,4,9.0,2480,0,1973.0,0,47.37468950885051,-119.1448297014502,3160,35070.0,1,2015
14741,4,4.0,1.5,2720.0,37258,2.0,0.0,0.0,3,10.0,2720,0,1994.0,0,47.71040466657037,-116.70053469886837,3270,39714.0,12,2014
14742,2,3.0,2.5,2070.0,5013,2.0,0.0,0.0,3,8.0,2070,0,1987.0,0,47.23935767222315,-117.57459949007963,1670,5013.0,8,2014
14743,4,2.0,1.75,2170.0,25732,1.0,0.0,2.0,4,8.0,2170,0,1952.0,0,47.87301484189314,-118.23322416389098,3020,23135.0,9,2014
14744,3,4.0,2.5,3260.0,4900,2.0,0.0,0.0,3,9.0,3260,0,2013.0,0,47.29322312792985,-119.823114941442,3260,12799.79,6,2014
14745,4,3.0,2.5,2250.0,19270,2.0,0.0,0.0,3,8.0,2250,0,1999.0,0,47.69203448462437,-117.28240976703424,2940,19541.0,4,2015
14746,2,3.0,2.25,1950.0,9600,1.0,0.0,0.0,4,7.0,1200,750,1987.0,0,47.102647964081314,-119.54249030442789,1760,8850.0,12,2014
14747,2,3.0,1.75,1330.0,10523,1.0,0.0,0.0,3,7.0,1000,330,1981.0,0,47.7760434763449,-117.901773445436,1320,8775.0,7,2014
14748,2,4.0,2.0,1190.0,7877,1.5,0.0,0.0,5,7.0,1190,0,1946.0,0,47.69048407511342,-119.56211700003264,1480,9975.0,12,2014
14749,4,3.0,1.75,2770.0,15232,1.0,0.0,0.0,3,8.0,1570,1200,1976.0,0,47.35001968738947,-118.2309672121319,2340,11400.0,3,2015
14750,3,4.0,2.5,2310.0,7555,2.0,0.0,0.0,3,9.0,2310,0,1997.0,0,47.86286507035041,-118.1846077214521,1980,8416.0,2,2015
14751,4,3.0,1.75,1580.0,5750,1.0,0.0,2.0,4,8.0,1330,250,1947.0,0,47.68784720799753,-119.07416898607964,2480,5750.0,5,2015
14752,5,5.0,3.25,2800.0,3200,1.5,0.0,0.0,5,10.0,1910,890,1932.0,2002,47.94036473358024,-118.35813790786511,2450,3500.0,5,2014
14753,3,3.0,2.5,1500.0,9636,2.0,0.0,0.0,3,7.0,1500,0,1994.0,0,47.352473532915326,-118.6729299195609,1700,9656.0,8,2014
14754,4,3.0,1.75,2140.0,5808,1.0,0.0,1.0,3,7.0,1070,1070,1947.0,0,47.74350826512334,-119.10217276905792,1930,5808.0,1,2015
14755,4,4.0,2.25,2330.0,7020,1.0,0.0,0.0,4,8.0,1450,880,1973.0,0,47.60171661978023,-117.82126810864234,2330,8500.0,9,2014
14756,4,6.0,2.25,3830.0,11180,1.0,0.0,2.0,5,9.0,2440,1390,1962.0,0,47.52951334405043,-117.70663109908024,2500,10400.0,9,2014
14757,4,4.0,1.75,2160.0,39430,1.0,0.0,0.0,4,8.0,1660,500,1974.0,0,47.58665645722049,-118.54633536989785,2430,35329.0,8,2014
14758,5,3.0,2.25,3170.0,5000,2.0,0.0,0.0,5,10.0,2230,940,1975.0,0,47.70155360088161,-117.87220229827476,3170,5400.0,7,2014
14759,5,4.0,3.5,5550.0,28078,2.0,0.0,2.0,4,12.0,3350,2200,2000.0,0,48.02969493293951,-117.5186144443882,2980,19602.0,5,2014
14760,2,3.0,1.5,1520.0,8519,1.0,0.0,0.0,3,7.0,1520,0,1954.0,0,47.69615212726408,-117.8585994808433,1570,9000.0,12,2014
14761,4,4.0,2.75,3410.0,23000,2.0,0.0,0.0,4,10.0,3410,0,1982.0,0,47.615846498959336,-119.24237029877828,2490,15512.0,8,2014
14762,2,4.0,2.5,1830.0,9601,2.0,0.0,0.0,3,7.0,1830,0,2003.0,0,47.23720231224658,-118.58993645457522,1830,5892.0,7,2014
14763,2,3.0,2.5,1550.0,4486,2.0,0.0,0.0,3,7.0,1550,0,2000.0,0,47.384913320332494,-119.51016108277446,1700,4487.0,5,2015
14764,1,3.0,2.0,1240.0,12285,1.0,0.0,0.0,3,7.0,620,620,1939.0,1991,47.18571610480478,-116.74887292083942,1560,11564.0,2,2015
14765,2,4.0,2.5,2380.0,13550,2.0,0.0,0.0,3,7.0,2380,0,1999.0,0,47.32681888836513,-120.65336956233593,1230,9450.0,6,2014
14766,4,5.0,3.5,2720.0,11454,2.0,0.0,0.0,3,9.0,1830,890,1988.0,0,47.07751579166262,-118.01087265194543,2920,11310.0,7,2014
14767,3,3.0,2.5,2210.0,8010,2.0,0.0,0.0,3,8.0,2210,0,1998.0,0,47.55140268406675,-118.16583233700642,2430,9600.0,9,2014
14768,1,2.0,1.0,1050.0,9600,1.0,0.0,0.0,4,6.0,1050,0,1959.0,0,47.24841724624501,-117.18800776318596,990,8880.0,3,2015
14769,2,7.0,2.5,1940.0,5458,2.0,0.0,0.0,3,7.0,1940,0,1994.0,0,47.47597298824774,-117.95332128076817,1710,12799.79,6,2014
14770,2,3.0,2.5,1690.0,10336,2.0,0.0,0.0,4,7.0,1690,0,1989.0,0,47.47081413561994,-118.59774333450368,1580,7700.0,2,2015
14771,2,3.0,1.0,1160.0,9180,1.0,0.0,0.0,3,7.0,1160,0,1968.0,0,48.075033929169855,-117.75160363043028,1160,10282.0,5,2014
14772,3,4.0,2.5,2040.0,7412,2.0,0.0,0.0,3,8.0,2040,0,1988.0,0,47.73821789904808,-116.82533218169922,2050,7830.0,8,2014
14773,2,3.0,1.75,1840.0,16679,1.0,0.0,0.0,3,8.0,1840,0,1989.0,0,47.4261657399179,-118.71762717104464,1910,15571.0,8,2014
14774,3,2.0,1.0,1440.0,7130,1.0,0.0,2.0,3,7.0,1210,230,1948.0,0,47.528705467765214,-118.54549072960256,1970,7130.0,12,2014
14775,2,3.0,1.0,1390.0,9624,1.5,0.0,0.0,4,7.0,1390,0,1954.0,0,47.95327984203619,-118.24206194671528,1440,9624.0,5,2014
14776,3,3.0,2.5,1470.0,1445,2.0,0.0,0.0,3,8.0,1160,310,2005.0,0,47.541394993222646,-116.77924389409208,1470,1525.0,5,2015
14777,3,3.0,2.25,1640.0,12000,1.0,0.0,0.0,3,7.0,1180,460,1967.0,0,47.56038081508287,-117.68209048180309,1620,12000.0,12,2014
14778,4,4.0,2.5,2860.0,6600,2.0,0.0,0.0,3,9.0,2860,0,2000.0,0,47.74515866681576,-118.3273053064487,2790,6723.0,9,2014
14779,1,4.0,1.5,1740.0,7292,1.0,0.0,0.0,3,7.0,1020,720,1962.0,0,47.47349843681694,-118.67418606002208,1740,7573.0,5,2014
14780,5,4.0,3.5,2730.0,5607,1.0,0.0,0.0,5,9.0,1660,1070,1948.0,0,47.46822703715026,-116.87419259374424,1720,5400.0,2,2015
14781,3,3.0,1.75,1435.0,8960,1.0,0.0,0.0,4,8.0,1435,0,1969.0,0,47.26723063705224,-118.65083413022089,2030,9450.0,4,2015
14782,2,3.0,1.0,1640.0,12384,1.0,0.0,0.0,4,7.0,1090,550,1954.0,0,47.2348087941262,-119.15022116732844,1550,11200.0,6,2014
14783,4,4.0,2.5,2630.0,48706,2.0,0.0,0.0,3,8.0,2630,0,1986.0,0,47.73676175261373,-118.2226067198151,2680,48706.0,5,2014
14784,2,4.0,2.5,1580.0,7800,1.0,0.0,0.0,4,7.0,1580,0,1959.0,0,47.08297453036877,-117.89006075966834,1320,7800.0,9,2014
14785,2,3.0,2.5,1740.0,3721,2.0,0.0,0.0,3,8.0,1740,0,2009.0,0,47.52777360535416,-117.81165692054353,2030,3794.0,10,2014
14786,4,2.0,1.75,1900.0,13122,1.0,1.0,4.0,3,7.0,1100,800,1954.0,0,47.761541330804974,-118.09312456202372,1650,13160.0,7,2014
14787,4,4.0,2.5,2079.27,10860,2.0,0.0,0.0,3,10.0,3130,0,1990.0,0,47.761225557166405,-115.58701962513436,3130,10860.0,11,2014
14788,5,4.0,3.5,3500.0,9525,2.0,0.0,0.0,3,10.0,3500,0,1999.0,0,47.61065816289401,-117.90531838240123,2630,9525.0,9,2014
14789,2,3.0,1.75,2130.0,7500,1.0,0.0,0.0,4,7.0,1090,1040,1956.0,0,47.39876268815082,-119.79311592379467,1590,7500.0,10,2014
14790,3,3.0,2.5,950.0,1110,2.0,0.0,0.0,3,8.0,950,0,2003.0,0,47.461710758320336,-118.77217683016886,1230,1215.0,6,2014
14791,3,3.0,2.5,1720.0,11656,2.0,0.0,0.0,3,8.0,1720,0,1987.0,1999,47.70652298962834,-118.5277059407914,1890,10336.0,9,2014
14792,1,2.0,1.0,830.0,2699,1.0,0.0,0.0,3,7.0,830,0,1996.0,0,47.38855783469475,-119.0117726011424,1030,3574.0,5,2014
14793,1,2.0,0.75,660.0,5240,1.0,0.0,0.0,4,4.0,660,0,1912.0,0,47.432323122368494,-117.67870296961914,850,5080.0,7,2014
14794,4,5.0,1.0,2590.0,4652,2.0,0.0,0.0,4,8.0,2310,280,1907.0,0,47.595407698707874,-120.8864009296084,2360,4650.0,10,2014
14795,2,3.0,2.5,1600.0,4271,2.0,0.0,0.0,3,7.0,1600,0,2000.0,0,47.62011988976603,-117.93031497798346,1700,4746.0,5,2014
14796,5,4.0,4.25,4390.0,13833,2.0,0.0,3.0,3,10.0,3320,1070,2003.0,0,47.584615143369504,-116.82277558306912,3850,11652.0,6,2014
14797,3,4.0,2.5,3560.0,12047,2.0,0.0,0.0,3,10.0,3560,0,1988.0,0,47.62912322662311,-120.34086602718638,3420,11250.0,7,2014
14798,3,3.0,2.5,1640.0,7847,2.0,0.0,0.0,3,8.0,1640,0,1987.0,0,47.96326865362107,-119.4063214878266,1870,6079.0,7,2014
14799,3,3.0,1.75,1500.0,6180,1.0,0.0,0.0,4,6.0,1060,440,1947.0,0,47.572812239721536,-117.3818482319934,1740,6180.0,5,2014
14800,5,3.0,3.25,3990.0,8505,2.0,0.0,2.0,3,9.0,2870,1120,1922.0,1999,48.015059318533176,-118.25211005633578,3640,8505.0,9,2014
14801,4,4.0,2.5,2610.0,33206,2.0,0.0,0.0,3,10.0,2610,0,1988.0,0,47.23369291721696,-118.3276730076671,2870,28295.0,6,2014
14802,3,3.0,1.75,1470.0,7590,1.0,0.0,0.0,3,7.0,1470,0,1988.0,0,47.800121591210704,-120.75281733136448,1700,5080.0,8,2014
14803,2,2.0,1.0,700.0,2334,1.0,0.0,0.0,3,7.0,700,0,1945.0,0,47.59635920011519,-116.82743129079604,2300,5000.0,5,2014
14804,5,4.0,3.25,3960.0,12895,2.0,0.0,0.0,3,11.0,3960,0,2001.0,0,47.45414606735682,-116.94071766983788,3870,12040.0,12,2014
14805,3,3.0,1.75,2010.0,3800,2.0,0.0,0.0,2,7.0,2010,0,1922.0,0,47.66411512255269,-117.27508609071742,1540,3800.0,12,2014
14806,2,3.0,2.5,1940.0,10350,1.0,0.0,0.0,3,7.0,1420,520,1979.0,0,47.74184278464835,-118.72519147861928,1810,7800.0,4,2015
14807,1,3.0,1.0,1510.0,8760,1.0,0.0,0.0,4,6.0,1510,0,1946.0,0,47.18939560810807,-115.59223891440864,1040,7828.0,2,2015
14808,4,2.0,3.0,2020.0,5000,1.0,0.0,0.0,3,8.0,1350,670,1952.0,0,47.750084480161696,-119.65711579271462,1160,1118.0,5,2015
14809,4,6.0,3.5,4430.0,11453,2.0,0.0,0.0,3,9.0,3000,1430,2001.0,0,47.47648882041361,-119.47545860596806,2730,5661.0,3,2015
14810,5,4.0,3.5,4010.0,10880,2.0,0.0,3.0,4,11.0,3150,860,1990.0,0,47.58713934346754,-117.8521257635329,3530,17310.0,4,2015
14811,3,4.0,2.25,3070.0,8400,2.0,0.0,0.0,4,8.0,3070,0,1970.0,0,47.498512338644026,-119.19081629436933,1880,8000.0,6,2014
14812,1,3.0,1.5,1460.0,11100,1.0,0.0,0.0,3,7.0,1460,0,1956.0,0,46.987687493251954,-119.2067604772222,1460,11100.0,9,2014
14813,4,4.0,2.75,3260.0,5335,2.0,0.0,0.0,3,9.0,3260,0,2003.0,0,47.41963286289533,-116.87801345047346,3180,5438.0,4,2015
14814,2,2.0,1.0,830.0,5610,1.0,0.0,0.0,3,6.0,830,0,1922.0,0,47.45310872517468,-118.81471304853726,1310,2793.0,5,2015
14815,5,4.0,2.5,2390.0,4200,2.0,0.0,0.0,3,9.0,2150,240,1924.0,0,47.78945650813988,-118.52105697953778,2800,5250.0,4,2015
14816,2,3.0,2.0,1130.0,7200,1.0,0.0,0.0,4,6.0,1130,0,1944.0,0,47.26814504998237,-118.66969476685232,1270,7500.0,10,2014
14817,1,4.0,1.5,1410.0,10648,1.0,0.0,0.0,4,7.0,1410,0,1966.0,0,47.8417514601115,-118.23955310970892,1410,10522.0,2,2015
