,0,1,2,3,5,6,7,10,17,18,21,22,23
6072,p,f,s,n,9.66,f,-1,t,w,o,2,57.68435471,-98.00701507
6073,p,f,s,n,11.08,f,-1,t,w,o,0,57.97765653,-98.41597331
6074,p,x,y,e,10.37,f,-1,t,w,o,-3,57.41337038,-97.48679793
6075,p,x,s,e,3.47,f,-1,t,w,o,1,57.69469928,-98.02985328
6076,p,f,s,n,0.49,f,-1,t,w,o,7,57.52498837,-99.01914514
6077,p,k,s,n,12.91,f,-1,t,w,o,0,57.75179663,-97.87704161
6078,p,f,y,n,11.76,f,-1,t,w,o,4,56.93019283,-97.41451737
6079,p,x,s,n,2.77,f,-1,t,w,o,6,57.74417696,-99.77313542
6080,p,f,y,e,-0.45,f,-1,t,w,o,1,57.07172791,-98.58985045
6081,p,x,s,e,8.11,,-1,t,w,o,15,57.64308204,-97.19151289
6082,p,f,s,n,10.5,f,-1,t,w,o,1,57.73194617,-99.45507271
6083,p,f,y,n,7.99,f,-1,t,w,o,5,57.6176121,-97.49117912
6084,p,k,y,n,8,f,-1,t,w,o,5,58.01253124,-99.18932291
6085,p,f,y,n,14.68,f,-1,t,w,o,2,57.47015288,-98.70552732
6086,p,f,s,n,2.82,f,-1,t,w,o,7,57.65943306,-97.9555427
6087,p,x,s,e,15.62,f,-1,t,w,o,-1,57.45057948,-99.52847818
6088,p,f,s,n,0.24,f,-1,t,w,o,8,57.90581903,-98.09193661
6089,p,f,s,n,5.54,f,-1,t,w,o,6,57.73381498,-97.36019559
6090,p,f,s,e,9.01,f,-1,t,w,o,-3,57.34413011,-98.31797356
6091,p,f,y,n,1.39,f,,t,w,o,4,57.95267294,-99.42796874
6092,p,f,s,n,0.88,f,-1,t,w,o,-1,57.29168099,-99.34359296
6093,p,f,y,n,3.39,f,-1,t,w,o,4,57.05760452,-97.67141277
6094,p,f,s,e,3.22,f,-1,t,w,o,6,57.2968077,-98.17156929
6095,p,f,s,e,3.45,f,-1,t,w,o,6,57.56693797,-96.88399661
6096,p,x,y,e,7.43,f,-1,t,w,o,3,57.07501303,-99.12094713
6097,p,f,s,n,7.82,f,-1,t,w,o,9,57.3436124,-98.68551078
6098,p,x,y,e,6.93,f,-1,t,w,o,4,57.062814,-98.37902403
6099,p,f,y,e,-0.06,f,-1,t,w,o,7,57.46081261,-97.30724138
6100,p,x,s,n,5.97,f,-1,t,w,o,7,57.26117439,-99.30873276
6101,p,f,y,n,12.58,f,-1,t,w,o,9,57.91232456,-98.69614354
6102,p,f,y,e,6.99,,-1,t,w,o,7,57.26402198,-99.02560963
6103,p,x,y,e,14.12,f,-1,t,w,o,-4,57.34052249,-98.91198612
6104,p,f,y,n,3.91,f,-1,t,w,o,4,57.29960216,-98.41595089
6105,p,f,y,n,4.45,f,-1,t,w,o,0,57.88640024,-98.92081289
6106,p,x,y,e,2.82,f,-1,t,w,o,7,57.9481687,-98.19620821
6107,p,f,y,n,2.82,f,-1,t,w,o,3,57.85297357,-99.29753445
6108,p,f,s,n,11.82,f,-1,t,w,o,8,57.55961897,-97.10724054
6109,p,x,s,n,3.88,,-1,t,w,o,3,57.60604074,-100.0297061
6110,p,f,y,e,7.2,f,-1,t,w,o,2,57.30612153,-98.37490411
6111,p,x,y,e,9.65,f,-1,t,w,o,8,57.50449133,-97.44763109
6112,p,x,s,e,2.71,f,-1,t,w,o,2,57.41303399,-98.28210068
6113,p,f,s,e,1.75,f,-1,t,w,o,1,57.94650196,-98.35199812
6114,p,f,y,e,4.35,f,-1,t,w,o,-1,57.51233431,-98.18768197
6115,p,x,y,e,14.32,f,-1,t,w,o,2,57.48713562,-98.72607276
6116,p,x,y,e,14.51,f,-1,t,w,o,2,57.50296867,-98.38802612
6117,p,x,s,n,6.29,f,-1,t,w,o,-2,57.47391574,-98.85016829
6118,p,x,s,e,1.9,f,-1,t,w,o,11,57.46525749,-97.91952542
6119,p,k,s,e,12.06,f,-1,t,w,o,2,57.40616849,-96.82165724
6120,e,x,s,c,0.18,f,-1,e,w,t,4,57.3658604,-97.88101138
6121,p,x,s,e,-2.06,f,-1,t,w,o,6,57.21533236,-98.5090037
6122,p,f,s,n,13.8,f,,t,w,o,6,57.52349619,-99.41587368
6123,p,x,s,n,4.14,f,-1,t,w,o,0,57.37735354,-97.12847467
6124,p,f,y,n,8.25,f,,t,w,o,5,57.52378493,-97.24246678
6125,p,f,y,e,6.84,,-1,t,w,o,6,58.08102933,-98.61303951
6126,p,f,s,e,9.35,f,-1,t,w,o,2,57.50091105,-98.15808399
6127,p,x,y,e,-0.94,f,-1,t,w,o,5,57.40793964,-99.83569395
6128,p,x,s,e,4.61,f,-1,t,w,o,3,57.1431687,-98.11744313
6129,p,x,s,n,1.69,f,-1,t,w,o,5,57.97785579,-100.1080218
6130,p,x,y,e,4.33,f,-1,t,w,o,4,57.93067192,-96.30289796
6131,p,f,s,e,3.94,f,-1,t,w,o,6,57.81019067,-97.35298671
6132,p,f,s,n,4.23,f,-1,t,w,o,3,57.69637088,-98.41579564
6133,p,f,y,e,4.99,f,-1,t,w,o,2,57.5486532,-100.0357761
6134,p,x,y,e,3.92,f,-1,t,w,o,4,58.30861527,-97.13394936
6135,p,k,s,e,8.74,f,-1,t,w,o,-1,57.22024277,-97.21929011
6136,p,f,y,n,3.02,f,-1,t,w,o,3,57.87958603,-98.73529326
6137,p,f,s,n,4.96,f,-1,t,w,o,9,57.62993797,-97.01510921
6138,p,x,s,e,7.47,f,-1,t,w,o,2,57.65836672,-97.42473171
6139,p,f,s,n,10.55,f,-1,t,w,o,10,57.89634612,-97.88866711
6140,p,f,s,e,7.11,f,-1,t,w,o,7,57.47585809,-97.85820858
6141,p,f,y,e,-0.16,f,-1,t,w,o,6,57.57977463,-98.33587938
6142,e,b,f,w,2.04,f,0,e,w,t,11,57.56618706,-96.71519528
6143,p,x,y,e,8.64,f,,t,w,o,4,57.26837835,-99.9951139
6144,p,x,y,e,2.83,f,-1,t,w,o,5,57.81706139,-97.04187303
6145,p,f,y,e,10.83,f,-1,t,w,o,3,57.3651243,-98.63911712
6146,p,f,y,e,6.1,f,-1,t,w,o,1,57.18861104,-98.34350768
6147,e,k,f,w,-1.73,f,0,e,w,t,6,57.6074065,-99.67496805
6148,p,x,s,n,10.09,f,-1,t,w,o,2,57.58971556,-99.19355749
6149,p,f,s,n,13.45,f,-1,t,w,o,7,57.34575343,-97.77262164
6150,p,x,s,n,13.69,f,-1,t,w,o,-1,57.86581783,-98.42107452
6151,p,f,s,e,3.18,f,-1,t,w,o,1,57.26752461,-98.49599106
6152,p,x,s,n,4.36,f,-1,t,w,o,5,57.3842908,-99.48191014
6153,p,x,s,n,1.09,f,-1,t,w,o,4,58.00899382,-96.93539541
6154,p,x,s,e,15.33,f,-1,t,w,o,0,57.46730194,-98.62901873
6155,p,k,s,n,-3.2,,-1,t,w,o,6,57.45414134,-97.85830725
6156,p,x,y,e,8.51,f,-1,t,w,o,2,57.3452748,-100.084902
6157,p,x,s,e,5.84,f,-1,t,w,o,3,57.62522037,-96.4293842
6158,p,x,y,e,6.36,f,-1,t,w,o,5,57.23057644,-98.20919387
6159,p,x,s,e,1.33,f,-1,t,w,o,-2,57.57559868,-98.68930771
6160,p,x,s,e,1.07,f,-1,t,w,o,-1,57.61593373,-98.29089368
6161,p,x,s,e,11.06,f,-1,t,w,o,-1,57.52834649,-98.60614673
6162,p,x,s,e,13.33,f,-1,t,w,o,1,57.50091765,-99.09522829
6163,p,f,y,e,4.88,f,-1,t,w,o,7,57.58814749,-96.24615959
6164,p,x,s,n,2.48,f,-1,t,w,o,-2,57.82153571,-99.02339198
6165,p,f,s,n,2.57,f,-1,t,w,o,1,57.71036873,-98.09820024
6166,p,x,s,e,9.79,f,-1,t,w,o,-1,57.77896071,-98.50928576
6167,p,f,s,e,6.07,f,-1,t,w,o,4,57.65893067,-98.98082629
6168,p,x,s,n,4.32,f,-1,t,w,o,3,57.62805895,-98.73588238
6169,p,f,y,e,4.73,f,-1,t,w,o,4,57.7354127,-98.72845882
6170,p,x,s,n,5.39,f,-1,t,w,o,2,57.29988438,-100.0966324
6171,p,k,s,n,9,f,-1,t,w,o,7,57.77198922,-97.01524745
6172,p,f,s,e,4.94,f,-1,t,w,o,3,57.82933734,-98.49653565
6173,p,f,s,e,4.29,f,-1,t,w,o,-1,57.19895208,-97.27596744
6174,p,f,y,e,0.26,f,-1,t,w,o,6,57.91366697,-98.35457365
6175,p,k,s,n,7.86,f,-1,t,w,o,2,57.45683141,-97.47794806
6176,p,f,y,n,8.56,f,-1,t,w,o,6,57.78549488,-99.9753778
6177,p,f,s,e,8.02,f,-1,t,w,o,6,57.6039642,-96.58848
6178,p,x,y,e,6.08,f,-1,t,w,o,5,57.5595132,-96.88430246
6179,p,f,s,e,4.1,f,-1,t,w,o,6,57.68307569,-96.00327694
6180,p,f,y,e,6.02,f,-1,t,w,o,3,57.5540688,-99.50645069
6181,p,f,s,n,4.82,f,-1,t,w,o,8,57.83492139,-97.2894679
6182,p,f,s,n,9.39,f,-1,t,w,o,8,57.25161074,-98.92254562
6183,p,x,y,e,11.86,f,-1,t,w,o,2,57.32833377,-98.68905698
6184,p,x,y,e,7.7,,-1,t,w,o,9,57.96491996,-99.13230169
6185,p,f,s,e,-0.84,f,-1,t,w,o,-1,57.49967407,-97.4373774
6186,p,k,y,e,0.96,f,-1,t,w,o,2,57.76249629,-98.2352753
6187,p,f,y,e,6.09,f,-1,t,w,o,8,57.76185364,-98.85146503
6188,p,k,y,n,7.3,f,-1,t,w,o,1,57.81752925,-97.02570085
6189,p,x,s,e,8.59,f,-1,t,w,o,7,57.91860193,-97.79414742
6190,p,x,y,e,13.02,f,-1,t,w,o,1,57.6928142,-97.64308436
6191,p,x,s,n,9.1,f,-1,t,w,o,8,57.91408473,-98.62819775
6192,p,f,y,n,0.8,f,-1,t,w,o,0,57.5830588,-97.84733383
6193,p,x,s,e,1.19,f,-1,t,w,o,-5,57.63499599,-98.03109039
6194,e,b,s,g,-0.79,f,0,e,w,t,13,57.48988462,-98.41908192
6195,p,x,y,e,9.15,f,-1,t,w,o,2,58.00567736,-100.3753442
6196,p,x,s,e,0.06,f,-1,t,w,o,8,57.31912668,-99.57996565
6197,p,f,y,e,3.71,f,,t,w,o,7,57.72007573,-98.07083925
6198,p,x,s,e,8.9,f,-1,t,w,o,-3,57.12084291,-98.87250051
6199,p,f,y,e,2.2,f,-1,t,w,o,4,57.35672387,-97.70654362
6200,p,f,y,e,1.64,f,-1,t,w,o,6,57.56476164,-99.70124329
6201,p,x,s,n,-1.33,f,-1,t,w,o,1,57.3969002,-97.68024587
6202,p,f,y,n,6.54,f,-1,t,w,o,2,57.63544384,-98.51692383
6203,e,k,s,w,-2.06,f,0,e,w,t,12,57.3496501,-95.86546714
6204,p,f,y,e,0.45,,-1,t,w,o,5,57.58095425,-98.56727509
6205,p,x,s,e,3.69,f,-1,t,w,o,-1,57.50113906,-99.42601866
6206,p,f,y,n,2.98,f,-1,t,w,o,0,57.7549364,-98.59622043
6207,p,f,y,n,7.67,f,-1,t,w,o,7,57.87905249,-98.3071777
6208,p,x,s,e,-6.95,f,-1,t,w,o,3,57.64261666,-99.04474842
6209,p,f,y,e,5.57,f,-1,t,w,o,8,57.60272993,-99.44776335
6210,p,f,y,e,7.6,f,-1,t,w,o,2,57.35931795,-99.73645942
6211,p,f,s,n,-3.52,f,-1,t,w,o,3,57.77094533,-98.87050679
6212,p,x,y,e,1.13,f,-1,t,w,o,7,58.08221668,-97.34874852
6213,p,f,y,e,7.18,f,-1,t,w,o,2,57.49185845,-98.33815738
6214,e,b,f,g,-4.66,f,0,e,w,t,15,57.67576996,-98.71668817
6215,p,k,y,e,5.15,f,-1,t,w,o,3,57.8425753,-97.4810815
6216,p,x,y,e,0.78,f,-1,t,w,o,5,57.89166769,-98.72991845
6217,p,k,s,e,11.13,f,-1,t,w,o,9,57.70091426,-98.92659167
6218,p,x,s,n,10.73,f,-1,t,w,o,-2,57.52691662,-96.96590414
6219,e,k,s,w,7.15,f,0,e,w,t,4,57.33829915,-98.76816276
6220,p,f,s,e,3.52,f,-1,t,w,o,4,57.46604244,-98.08893882
6221,p,x,s,n,4.73,f,-1,t,w,o,1,57.16648278,-98.55265781
6222,p,k,s,e,10.74,f,-1,t,w,o,6,57.58588831,-100.2047803
6223,p,k,y,n,13.02,f,-1,t,w,,0,57.49956493,-99.89747309
6224,p,k,y,e,1.16,f,-1,t,w,o,9,57.61103933,-99.84677721
6225,p,x,s,e,4.79,f,-1,t,w,o,4,57.64744012,-97.52471549
6226,p,f,s,e,13.77,f,-1,t,w,o,5,57.14479399,-98.6193877
6227,p,f,y,e,8.11,f,-1,,w,o,10,57.10741374,-96.45342265
6228,p,x,y,e,4.35,f,-1,t,w,o,9,58.01738428,-98.74481293
6229,p,f,y,n,3.45,f,-1,t,w,o,1,57.66123144,-98.19423983
6230,p,x,y,e,-0.28,f,,t,w,o,5,57.66513837,-96.65938504
6231,p,f,y,n,5.63,f,-1,t,w,o,1,57.40491416,-98.94159279
6232,p,x,y,e,6.36,f,-1,t,w,o,0,57.89433118,-99.54262534
6233,p,k,y,n,2.91,f,,t,w,o,-5,57.58924144,-99.90970241
6234,p,f,s,e,8.5,f,-1,t,w,o,7,57.48776195,-98.46965241
6235,p,x,s,n,6.32,f,-1,t,w,o,6,57.54779304,-97.77429594
6236,p,f,y,n,8.36,f,-1,t,w,o,7,57.09837756,-99.30639077
6237,p,f,s,e,8.44,f,-1,t,w,o,9,57.8964846,-96.04478487
6238,p,x,s,e,-3.21,f,-1,t,w,o,3,57.02269625,-98.88985708
6239,p,f,s,n,5.96,f,-1,t,w,o,9,57.3751028,-98.84501289
6240,p,f,y,n,3.81,f,-1,t,w,o,2,57.73944678,-98.50156884
6241,p,x,y,e,7.43,f,-1,t,w,o,1,57.55118924,-97.26032777
6242,p,x,s,e,5.97,f,-1,t,w,,-5,57.7194424,-97.73931287
6243,p,f,y,e,6.12,f,-1,t,w,o,5,57.3118935,-98.54439662
6244,p,f,s,e,6.94,f,-1,t,w,o,0,57.53651437,-96.93176715
6245,p,f,y,e,6.21,f,-1,t,w,o,-1,57.63219166,-97.30645536
6246,p,x,s,n,11.44,f,-1,t,w,o,4,57.46201945,-98.73022125
6247,p,f,s,n,7.13,f,-1,t,w,o,-3,57.81940779,-98.2149657
6248,p,x,s,n,1.81,f,-1,t,w,o,1,57.22464861,-99.09960741
6249,p,f,y,n,3.92,f,-1,t,w,o,4,57.64880684,-98.38894964
6250,p,k,y,n,3.87,f,-1,t,w,o,1,57.74367815,-100.0971783
6251,p,x,s,e,6.15,f,-1,t,w,o,2,57.46170704,-97.75012748
6252,p,f,y,n,3.49,f,-1,t,w,o,1,57.27154998,-98.47210088
6253,p,x,y,e,7.04,f,,t,w,o,11,57.02586506,-96.74536209
6254,p,f,y,e,10.91,f,-1,t,w,o,-2,57.47529117,-98.62564633
6255,p,x,y,e,2.91,f,-1,t,w,o,-1,57.63575068,-100.1693896
6256,p,f,y,e,4.65,f,-1,t,w,o,13,57.73427024,-97.48655815
6257,p,f,y,e,5.05,f,-1,t,w,o,-4,57.58229049,-99.64924798
6258,p,f,s,e,7.14,f,-1,t,w,o,1,58.00089478,-98.46196642
6259,p,k,y,e,5.19,f,-1,t,w,o,-5,57.9028558,-97.71908281
6260,p,x,s,e,3.49,f,-1,t,w,o,8,57.5022113,-98.21950421
6261,e,k,s,g,-3.89,f,0,e,w,t,13,57.87254677,-98.48528493
6262,p,x,s,n,0.49,f,-1,t,w,o,-1,57.46391396,-97.16925731
6263,p,f,s,e,6.87,f,-1,t,w,o,8,57.20987214,-98.04990835
6264,p,f,s,n,1.89,f,-1,t,w,o,1,57.67805394,-97.76072184
6265,p,f,s,e,6.58,f,-1,t,w,o,11,57.43220415,-97.25814433
6266,p,f,y,n,10.73,,-1,t,w,o,1,57.41481209,-97.47158101
6267,p,x,s,e,6.39,f,-1,t,w,o,3,57.83065126,-97.89063919
6268,p,x,s,e,3.08,f,-1,t,w,o,6,57.69924564,-96.85659505
6269,p,x,s,e,0.45,f,-1,t,w,o,4,57.35611484,-98.9090249
6270,p,x,s,e,8.82,f,-1,t,w,o,2,57.2325054,-97.3044722
6271,p,f,s,e,8.61,f,-1,t,w,o,10,57.58306963,-98.02266293
6272,p,x,s,e,2.59,f,-1,t,w,o,0,10,-98.57983952
6273,p,x,s,n,11.6,f,-1,t,w,o,4,57.78632156,-98.8660571
6274,p,f,s,n,9.6,f,-1,t,w,o,1,58.07363178,-97.79094703
6275,p,k,y,n,0.98,f,-1,t,w,o,2,57.75952796,-98.61966596
6276,p,x,y,e,10.55,f,-1,t,w,o,6,57.26172068,-97.69712777
6277,p,x,s,n,9.52,f,-1,t,w,o,1,57.49192711,-97.40179917
6278,p,x,s,e,3.17,f,-1,t,w,o,8,57.75507092,-98.65507476
6279,e,b,s,w,6.45,f,0,e,w,t,11,57.85947005,-97.05667896
6280,p,f,s,e,8.03,f,-1,t,w,o,7,57.73288217,-97.73667011
6281,p,x,s,e,2.51,f,-1,t,w,o,3,57.62608639,-99.36369189
6282,p,x,y,e,-0.22,f,-1,t,w,o,2,57.66138039,-98.87106699
6283,p,f,y,n,5.73,f,-1,t,w,o,5,57.68289427,-97.79334318
6284,p,f,s,e,5.79,f,-1,t,w,o,2,57.63611208,-99.13449098
6285,p,f,y,n,4.78,f,,t,w,o,3,57.88534196,-96.85728352
6286,p,f,y,e,7.64,f,-1,t,w,o,10,57.16835197,-97.73954403
6287,p,f,s,n,7.63,f,-1,t,w,o,6,57.63190154,-98.96428594
6288,p,x,y,e,3.16,f,-1,t,w,o,0,57.46455811,-100.3831446
6289,p,f,s,n,4.2,f,-1,t,w,o,8,57.57534064,-97.96934993
6290,p,x,s,n,6.37,f,-1,t,w,o,0,57.62294149,-98.51991776
6291,p,f,s,e,8.83,f,,t,w,o,7,57.5277122,-98.0861209
6292,p,x,s,n,6.35,f,-1,t,w,o,1,57.0974584,-98.47275833
6293,p,f,s,e,8.24,f,-1,t,w,o,7,57.5335694,-98.50030318
6294,p,x,y,e,3.12,f,-1,t,w,o,2,57.37834652,-97.54402911
6295,p,f,y,n,8.89,,-1,t,w,o,6,57.58374179,-98.52741921
6296,p,x,y,e,10.92,f,-1,t,w,o,2,57.94695643,-98.86418944
6297,p,f,s,n,3.4,f,-1,t,w,o,2,57.83802421,-98.51223989
6298,p,f,s,n,-4.28,f,-1,t,w,o,0,57.49549384,-97.1920391
6299,p,x,s,n,-0.39,f,-1,t,w,o,6,57.67359992,-98.50194861
6300,p,f,s,e,9.1,f,-1,t,w,o,2,57.54647318,-97.99007311
6301,p,k,y,n,6.42,f,-1,t,w,o,4,57.52862372,-98.83507797
6302,p,x,y,e,2.88,f,-1,,w,o,5,57.73660808,-99.88748174
6303,p,x,y,e,5.7,f,-1,t,w,o,4,57.81101601,-99.02070183
6304,p,k,s,n,6.04,f,-1,t,w,o,-3,57.40958439,-98.22293911
6305,p,x,s,e,8.35,f,-1,t,w,o,6,57.54607316,-98.43758184
6306,p,x,s,e,-1.88,f,-1,t,w,o,-2,57.75088089,-97.69121138
6307,p,f,y,n,8.29,f,-1,t,w,o,3,57.44106383,-95.27661528
6308,p,f,s,e,-2.8,f,-1,t,w,o,1,57.53948295,-98.13859865
6309,p,f,s,e,12.5,f,-1,t,w,o,4,57.17544398,-98.62803163
6310,p,f,s,n,5.34,f,-1,t,w,o,1,57.66327433,-97.77138234
6311,p,f,y,e,0.64,f,-1,t,w,o,4,57.5628372,-97.10850627
6312,p,f,y,e,3.75,f,-1,t,w,o,1,57.86365347,-98.83246639
6313,p,k,s,e,6.28,f,-1,t,w,o,1,57.4810784,-97.97392592
6314,p,x,s,n,5.88,f,-1,t,w,o,8,57.79172562,-97.96802017
6315,p,f,y,n,8.97,f,,t,w,o,4,57.42161096,-98.84681219
6316,p,f,s,e,7.95,f,-1,t,w,o,-6,57.6825425,-99.4726998
6317,p,k,s,n,8.61,,-1,t,w,o,1,57.86528304,-97.56427083
6318,p,f,y,n,2.19,f,-1,t,w,o,-1,57.40957248,-99.0722702
6319,p,x,y,e,-0.63,f,-1,t,w,o,2,57.77548679,-99.19086421
6320,p,x,y,e,4.53,f,-1,t,w,o,8,57.28923051,-98.96157176
6321,p,x,s,e,7.39,f,-1,t,w,o,-3,56.99917497,-100.340144
6322,p,f,y,n,4.15,f,-1,t,w,o,0,57.39497822,-98.35705248
6323,p,f,y,n,2.69,f,-1,t,w,o,5,57.73306285,-98.61688463
6324,p,f,y,e,8.61,f,-1,t,w,o,4,57.78558577,-98.6898703
6325,p,k,y,n,7.92,f,-1,t,w,o,5,57.58213214,-98.41693666
6326,p,x,s,n,6.53,f,-1,t,w,o,1,57.71801476,-99.12067795
6327,p,x,s,e,7.6,f,-1,t,w,o,-7,57.68665707,-98.08771243
6328,p,x,s,n,6.14,f,-1,t,w,o,3,57.73114105,-97.5103358
6329,p,f,y,e,9.4,f,-1,t,w,o,6,57.22428627,-98.22457731
6330,p,k,y,e,-2.21,f,-1,t,w,o,2,57.27966823,-97.66895983
6331,e,x,f,g,5.85,f,0,e,w,,9,57.40259671,-99.11248995
6332,p,f,y,e,5.38,f,-1,t,w,o,7,57.39044326,-99.25648696
6333,p,x,s,e,2.44,,-1,t,w,o,3,57.30002311,-99.1527889
6334,p,x,s,e,14.38,f,-1,t,w,o,4,57.32366842,-97.71111103
6335,p,x,y,e,4.82,,-1,t,w,o,5,58.01034887,-97.81695501
6336,p,f,y,n,8.6,f,-1,t,w,o,-3,57.61233146,-97.25191102
6337,p,f,y,n,9.07,f,-1,t,w,o,7,57.41275829,-99.01123069
6338,p,x,s,n,11.88,f,-1,t,w,o,3,57.62016377,-97.22938408
6339,p,x,s,e,6.16,f,,t,w,o,0,57.61639465,-97.52095361
6340,p,f,y,e,5.27,f,-1,t,w,o,-7,57.38315832,-96.288126
6341,p,f,s,n,6.33,f,-1,t,w,o,3,57.87509608,-97.44667532
6342,p,f,y,n,8.96,f,-1,t,w,o,12,57.2998653,-98.58250887
6343,p,f,y,n,3.18,,-1,t,w,o,-2,57.86769772,-98.81499207
6344,p,x,y,e,-3.51,f,-1,t,w,o,5,57.79306,-98.72476731
6345,p,x,s,e,5.65,f,-1,t,w,o,4,57.57868103,-97.98716634
6346,p,f,s,n,12.92,f,-1,t,w,o,8,57.53772596,-97.21257327
6347,p,f,s,n,9.32,f,,t,w,o,7,57.53386596,-98.80109459
6348,p,x,s,e,4.4,f,-1,t,w,o,6,58.06022311,-98.7734633
6349,p,f,s,n,4.52,f,-1,,w,o,-2,57.49396485,-100.0845459
6350,p,f,s,n,9.1,f,-1,t,w,o,5,57.62846068,-99.84448165
6351,p,f,y,n,1.98,f,-1,t,w,o,8,57.35118023,-98.06433162
6352,p,x,s,n,13.18,f,-1,t,w,o,0,57.04531603,-97.7958214
6353,p,f,s,n,-1.85,f,-1,t,w,o,0,57.20579216,-97.49131758
6354,p,f,s,n,10.74,f,-1,t,w,o,8,57.91069934,-99.36484157
6355,p,x,s,n,-0.89,f,-1,t,w,o,4,57.6478176,-97.96567872
6356,p,f,y,n,8.81,f,-1,t,w,o,-2,57.00234893,-99.24134363
6357,p,x,s,n,-1.38,f,-1,t,w,o,5,57.68087757,-98.22911727
6358,p,x,s,n,-0.03,f,-1,t,w,o,1,57.69046431,-97.97238661
6359,p,f,s,n,6,f,-1,t,w,o,-1,57.74065383,-97.99304534
6360,p,f,y,n,5.76,f,-1,t,w,o,-3,57.80475785,-98.67860176
6361,p,x,y,e,1.72,f,-1,t,w,o,-4,57.86098553,-100.0317145
6362,p,f,s,e,7.74,f,-1,t,w,o,4,57.42961728,-96.81331224
6363,p,f,y,n,10.11,f,-1,t,w,o,12,57.74853419,-97.99037357
6364,p,f,s,e,4.17,f,,t,w,o,-3,57.84301073,-98.99669412
6365,p,x,s,n,7.64,f,-1,t,w,,0,57.77262351,-97.2344877
6366,e,k,f,w,-6.92,,0,e,w,t,11,57.53403738,-97.44269446
6367,p,x,s,n,6.56,f,-1,t,w,o,0,57.54622155,-99.9384608
6368,p,f,s,n,3.17,f,-1,t,w,o,-3,57.51204024,-98.04031766
6369,p,f,y,n,3.35,f,-1,t,w,o,7,57.84759055,-97.86878886
6370,p,f,s,n,1.4,f,-1,t,w,o,14,57.81605795,-100.9245218
6371,p,f,y,n,6.63,f,-1,t,w,o,1,57.98922832,-96.99913655
6372,p,f,y,n,-0.32,f,-1,t,w,o,-4,57.3783254,-96.83114849
6373,p,f,s,n,2.87,,-1,t,w,o,-2,57.14097817,-99.11508013
6374,p,f,y,e,-7.48,,-1,t,w,o,6,57.39952508,-97.80402242
6375,e,b,s,n,-6.6,a,-1,e,o,o,-3,57.77280618,-97.37646772
6376,p,f,s,e,5.85,f,-1,t,w,o,4,57.66576847,-98.76654316
6377,p,f,s,e,1.09,f,-1,t,w,o,2,57.4269782,-98.05713828
6378,p,x,s,e,4.15,f,-1,t,w,o,8,57.6050758,-97.0306808
6379,p,f,y,n,3.95,f,-1,t,w,o,0,57.46594386,-98.43777488
6380,p,f,y,e,7.2,f,-1,t,w,o,1,57.05537594,-97.9986723
6381,p,f,s,n,4.61,f,,t,w,o,1,57.68435403,-98.56576898
6382,p,f,y,e,9.81,f,-1,t,w,o,3,57.45550475,-97.32069643
6383,p,f,s,n,10.55,f,-1,t,w,o,5,57.86494542,-95.95456658
6384,p,k,y,n,15.42,f,-1,t,w,o,2,57.65855264,-97.67403687
6385,p,f,y,e,-2.33,f,-1,t,w,o,-4,57.59992975,-98.65546758
6386,p,f,s,e,8.98,f,-1,t,w,o,11,57.61679112,-98.09899764
6387,p,x,y,e,13.1,f,-1,t,w,o,3,57.52735722,-98.20904732
6388,p,f,s,n,8.51,f,-1,t,w,o,-7,57.45810915,-98.69428255
6389,p,x,s,e,2.59,f,-1,t,w,o,2,57.33399334,-96.82835579
6390,p,k,y,n,-0.1,f,-1,t,w,o,7,57.79130598,-96.51673249
6391,p,x,s,n,10.37,f,-1,t,w,o,1,57.64500584,-98.34238208
6392,p,x,y,e,1.24,f,-1,t,w,o,5,57.45490732,-97.15344838
6393,p,f,y,n,6.97,f,-1,t,w,o,3,57.82403923,-96.93307201
6394,p,f,s,e,0.82,f,-1,t,w,o,1,57.77695,-98.58444665
6395,p,f,s,n,9.83,f,-1,t,w,o,-5,57.76017829,-97.19089934
6396,e,x,s,w,2.41,,0,e,w,t,2,57.3523273,-96.94710596
6397,p,f,y,n,3.14,f,-1,t,w,o,7,57.84990921,-99.2246544
6398,p,f,s,n,-1.9,f,-1,t,w,o,5,57.57183172,-98.08355649
6399,p,x,y,e,-6.42,f,-1,t,w,o,4,57.47879219,-97.202572
6400,p,f,s,e,10.12,f,-1,t,w,o,-1,57.53386209,-98.52887535
6401,p,x,s,n,7.06,f,-1,t,w,o,2,57.70406171,-96.36969596
6402,p,x,y,e,7.14,f,-1,t,w,o,3,57.90619935,-97.69020661
6403,e,k,f,g,-8.65,f,0,e,w,t,9,57.7986906,-99.22698411
6404,p,f,s,e,10.12,f,-1,t,w,o,5,57.31413678,-100.7463808
6405,p,f,y,e,7.19,f,-1,t,w,o,5,57.63360149,-97.60801791
6406,e,b,f,w,-2.73,f,0,e,w,t,12,57.41104869,-98.19643076
6407,p,f,s,n,0.22,f,-1,t,w,o,6,57.51026438,-97.7022038
6408,p,x,y,e,11.21,f,,t,w,o,0,57.83613268,-97.97117169
6409,p,x,y,e,0.15,f,-1,t,w,o,-1,57.90669465,-97.10685082
6410,p,f,s,n,3.69,f,-1,t,w,o,6,57.1920732,-97.6599954
6411,p,x,s,n,2.46,f,-1,t,w,o,4,57.50224512,-97.28849821
