ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
465817,Male,Yes,56,No,Executive,0,Low,2,4,1.781,1.857,7.193,0.969,A
467661,Female,Yes,45,Yes,Artist,,High,,6,1.978,2.385,-3.35,4.149,B
464244,Male,Yes,72,Yes,Executive,1,High,4,6,3.383,3.088,-0.243,2.217,B
465717,Female,Yes,42,Yes,Artist,2,Average,2,6,12.288,10.024,7.135,11.309,C
460461,Female,Yes,26,No,Homemaker,9,Average,2,3,6.926,5.673,3.296,1.091,A
465535,Female,No,29,No,Entertainment,9,Low,,2,5.365,3.965,5.522,-1.317,A
466931,Male,No,37,Yes,Entertainment,1,Low,2,3,11.031,4.352,5.337,-1.375,A
461106,,No,18,No,Healthcare,1,Low,4,3,6.987,2.005,5.844,11.38,D
465860,Female,,31,Yes,Doctor,1,Low,3,6,7.609,3.25,4.474,6.277,B
463379,Male,No,29,No,Marketing,1,Low,7,6,7.595,3.361,5.368,5.923,D
459331,Female,No,70,Yes,Lawyer,0,Low,1,6,4.081,-0.811,3.2,-0.942,D
466396,Female,No,19,No,Healthcare,,Low,5,3,,4.854,4.839,6.032,D
463135,,Yes,46,Yes,Artist,5,Average,2,3,21.24,10.389,10.527,4.413,C
463418,Male,Yes,53,No,Executive,1,High,4,6,5.672,7.16,5.255,1.826,A
467300,Female,Yes,50,,Artist,0,Low,1,6,0.943,0.967,-3.095,4.98,B
465518,Female,Yes,43,Yes,Artist,1,Average,3,4,0.723,10.31,1.831,7.584,B
461964,Female,No,23,No,Healthcare,0,Low,4,7,6.45,-0.669,7.738,11.399,D
463190,Female,Yes,61,Yes,Artist,0,Average,2,4,4.147,,2.646,2.431,B
461771,Male,Yes,27,Yes,Doctor,,Average,2,6,12.307,1.98,4.024,2.5,A
467496,Female,Yes,63,Yes,,4,Average,3,6,5.86,,3.274,4.063,A
466082,Female,Yes,83,Yes,Lawyer,1,Low,1,6,20.939,13.74,3.704,13.82,C
461241,Male,Yes,32,Yes,Healthcare,5,Low,2,6,11.067,2.634,0.948,13.698,D
460741,Male,Yes,58,Yes,Artist,1,Average,5,6,7.728,5.325,5.271,3.504,B
461752,Male,Yes,67,Yes,Doctor,1,Average,3,6,10.329,6.746,6.695,4.822,C
461030,Female,No,19,No,Healthcare,8,Low,5,3,6.373,2.138,3.835,6.126,D
459097,Male,Yes,88,Yes,Lawyer,0,High,2,6,6.558,1.007,1.083,1.402,A
464615,Male,Yes,35,Yes,Artist,7,Low,2,6,6.102,4.801,4.13,2.872,A
460928,Male,Yes,45,Yes,Artist,0,Average,4,6,3.935,2.129,0.986,-0.776,B
467682,Female,Yes,35,Yes,Artist,9,Average,4,6,3.655,6.866,-0.106,4.547,B
463480,Female,Yes,,No,Healthcare,0,Low,2,6,17.198,3.974,13.283,10.679,D
462370,Male,Yes,35,Yes,Executive,4,High,3,6,1.215,7.354,3.742,4.616,B
459148,Female,No,20,No,Healthcare,2,Low,3,4,7.365,4.944,5.809,9.694,D
462588,Male,Yes,41,No,Entertainment,12,Average,3,4,4.714,1.825,4.186,1.705,A
466102,Female,No,33,No,Healthcare,1,Low,6,3,13.194,6.517,11.001,7.053,C
464482,Male,Yes,58,Yes,Artist,0,Low,1,6,16.054,5.476,9.119,0.594,C
463078,Male,Yes,86,No,Executive,0,High,2,6,5.218,2.997,9.629,1.807,A
464646,Male,Yes,61,No,Engineer,7,Average,5,4,7.078,10.069,2.117,9.711,D
461151,Male,No,32,Yes,Artist,0,Low,3,3,-2.671,9.025,6.717,9.534,D
466397,Male,No,20,No,Healthcare,0,Low,3,3,11.679,-1.932,6.979,2.409,D
463743,Male,No,,No,Artist,0,Low,4,6,8.708,4.561,8.013,6.616,D
467753,Female,Yes,69,No,Artist,0,High,2,6,9.824,10.178,7.086,10.45,C
465666,Female,No,35,Yes,Entertainment,9,Low,4,6,12.427,5.117,5.42,7.02,C
463105,Female,No,72,Yes,Lawyer,1,Low,2,6,13.246,4.448,6.353,5.82,D
465280,Female,Yes,37,Yes,Artist,0,Low,1,6,17.673,2.563,11.735,5.719,C
466811,Male,No,22,No,Healthcare,0,Low,,4,12.409,-0.43,12.721,5.153,D
467158,Female,No,25,No,Healthcare,0,Low,,6,4.645,-3.558,13.967,11.167,D
465578,Male,No,33,Yes,Healthcare,4,Low,1,6,11.924,-0.184,13.671,3.474,D
466560,Male,Yes,40,No,Executive,0,Average,4,4,8.386,1.143,7.044,5.171,D
459897,Female,Yes,55,Yes,Artist,1,Low,2,6,9.515,5.027,15.336,5.255,C
466440,Male,Yes,23,,Executive,1,High,9,6,2.48,4.016,2.925,3.143,A
464647,Female,Yes,51,No,Doctor,1,High,1,4,9.634,10.735,10.841,-4.143,D
460851,Male,Yes,69,No,Doctor,0,Average,3,6,-1.727,4.416,1.286,5.267,B
467122,Female,Yes,73,No,Lawyer,0,High,2,6,15.934,1.374,5.391,7.714,C
460222,Female,,72,,Lawyer,4,High,,6,6.713,10.25,1.658,3.346,D
460462,Female,No,20,No,Marketing,1,Low,3,3,0.377,1.967,-1.307,1.731,B
459440,Female,No,53,Yes,Artist,1,Low,1,6,4.181,0.717,4.977,7.106,B
459521,Female,Yes,46,Yes,Artist,0,Average,4,1,-0.434,7.172,5.569,1.051,A
465772,Female,Yes,53,Yes,Engineer,0,Low,4,1,1.822,3.064,7.518,6.711,B
462218,Male,Yes,53,No,Executive,0,Average,5,4,,1.373,1.065,1.283,B
467673,Male,Yes,50,No,Executive,0,High,4,,,2.77,2.664,-0.979,B
461295,Female,Yes,66,Yes,Artist,1,Average,3,6,11.516,11.524,12.157,1.816,C
466035,Female,Yes,86,Yes,Lawyer,1,Low,2,6,7.921,-4.116,-2.868,6.305,B
459830,Female,No,27,Yes,Doctor,8,Low,1,,7.34,6.331,2.904,3.132,A
462080,Female,No,42,Yes,Artist,8,Low,1,6,13.816,3.699,15.444,9.494,C
459330,Male,No,33,No,Marketing,,Low,9,6,3.904,1.643,6.111,-0.123,D
467058,Male,Yes,82,No,Executive,1,High,2,6,4.396,,-1.65,0.794,B
461122,Male,Yes,26,No,Entertainment,8,Low,2,4,1.343,-5.695,5.67,15.553,D
464886,Male,Yes,38,Yes,Engineer,0,Average,4,4,0.569,3.637,-2.734,3.86,B
463697,Female,No,32,Yes,Artist,6,Low,7,4,7.62,4.97,3.936,3.759,A
460592,Male,No,20,No,Healthcare,1,Low,5,3,15.556,,6.413,6.39,D
465995,Male,No,27,No,Entertainment,0,Low,3,2,8.673,15.401,10.703,7.123,D
461293,Male,No,22,No,Healthcare,0,Low,4,6,8.566,-0.126,2.873,3.774,D
467020,Male,Yes,80,Yes,Lawyer,0,High,3,6,6.068,-2.634,1.433,3.787,B
461153,Female,Yes,32,Yes,Artist,,High,3,3,8.736,5.583,5.464,1.632,A
467175,Male,Yes,77,,Lawyer,0,Low,1,6,2.392,11.825,3.586,6.869,D
465154,Male,No,22,No,Healthcare,1,Low,2,4,7.594,3.024,0.17,6.984,D
466666,Female,Yes,32,Yes,Healthcare,0,Low,2,6,6.637,6.401,4.682,-1.277,A
467583,Male,Yes,47,Yes,Executive,9,Low,,6,5.618,1.512,-0.784,8.53,B
462859,Male,Yes,49,Yes,Entertainment,1,Average,2,6,7.496,3.596,7.329,0.887,A
467483,,Yes,55,Yes,Executive,0,High,9,6,4.04,7.38,4.621,4.17,A
466950,Male,No,28,Yes,Entertainment,1,Low,2,3,6.085,5.614,11.164,4.832,D
463417,Male,Yes,59,Yes,Artist,,Low,,6,1.167,-0.344,4.072,0.758,B
466884,Female,Yes,42,No,Doctor,1,Low,1,6,7.118,3.036,2.265,2.508,A
464564,Female,No,37,Yes,Artist,8,Low,,6,4.199,1.259,4.317,5.53,B
463203,Female,No,20,No,Healthcare,1,Low,3,7,6.139,6.024,8.626,3.762,D
464716,Male,Yes,43,Yes,Marketing,0,High,6,4,7.999,-3.321,3.916,8.941,D
466162,Female,Yes,73,Yes,Doctor,0,Low,1,4,0.029,5.573,-0.477,5.523,B
462383,Female,No,46,No,Engineer,1,Low,3,3,15.646,3.574,11.008,7.172,D
462970,Male,Yes,28,No,Doctor,0,Average,2,6,11.242,7.075,3.436,10.286,D
463988,Female,Yes,35,Yes,Entertainment,9,Average,2,2,8.452,,4.936,3.674,A
466500,Female,Yes,48,Yes,Artist,3,High,3,4,1.972,,1.762,5.269,B
460826,Female,No,32,Yes,Artist,0,Low,3,4,4.413,-0.27,1.803,7.295,D
466714,Male,Yes,66,Yes,Executive,0,Average,2,6,8.762,6.342,11.287,1.435,C
467876,Female,Yes,47,Yes,Artist,8,High,2,6,14.071,9.788,0.801,15.678,C
465204,Male,Yes,28,Yes,Healthcare,1,Low,2,6,9.79,3.555,11.315,12.394,C
461851,Female,Yes,35,Yes,Artist,3,Average,2,6,20.683,10.126,12.153,3.469,C
460823,Female,Yes,75,Yes,Lawyer,1,High,2,6,2.424,5.644,-1.432,4.605,B
459328,Male,Yes,,Yes,Executive,1,High,3,6,1.84,-3.75,1.232,3.199,B
466541,Male,No,41,Yes,Entertainment,1,Low,4,6,5.91,2.511,8.375,6.85,A
461817,Female,No,25,No,Doctor,1,Low,3,6,6.716,-0.101,8.391,3.636,D
459187,Female,Yes,52,No,Doctor,0,Average,3,4,1.548,2.297,-3.317,9.288,B
464352,Male,Yes,58,Yes,Doctor,0,Average,2,6,18.033,9.088,-0.436,11.017,C
462752,Female,No,26,No,Healthcare,,Low,1,6,8.022,,10.688,3.914,D
459814,Female,No,49,Yes,Artist,0,Low,3,2,1.832,4.011,4.057,9.201,B
460309,Male,No,28,Yes,Marketing,9,Low,5,7,9.035,6.411,12.915,-1.639,D
467169,Male,No,53,Yes,Artist,0,Low,1,6,3.173,4.16,-1.088,4.748,B
461362,Female,No,27,Yes,Doctor,0,Low,4,6,13.225,1.702,6.978,8.865,D
462942,Female,No,33,Yes,Entertainment,0,Low,4,4,3.436,4.148,3.979,3.763,A
463088,Female,Yes,89,Yes,Lawyer,0,High,2,6,14.141,5.534,13.755,11.541,C
463924,Female,No,40,Yes,Artist,1,Low,1,5,2.693,-0.807,-5.586,8.386,B
462105,Male,Yes,47,No,Executive,,High,4,4,3.868,0.021,3.498,4.208,B
462794,Male,No,27,No,Healthcare,10,Low,5,6,11.891,9.208,-1.632,6.374,D
462399,Male,Yes,37,Yes,Executive,1,Low,6,6,16.195,7.737,7.003,5.225,D
465593,Male,Yes,56,No,Lawyer,0,High,3,3,5.487,6.503,6.352,-0.288,A
465437,Male,Yes,48,Yes,Executive,2,High,5,6,11.624,9.281,10.693,4.73,C
465457,Female,No,32,Yes,Engineer,0,Low,1,6,6.39,4.916,9.868,0.954,A
463167,Male,Yes,39,Yes,Doctor,1,Average,3,6,9.054,-0.322,6.06,1.459,A
463176,Male,Yes,39,Yes,Artist,,Average,4,3,11.966,1.192,-5.153,3.742,B
462141,Female,No,39,Yes,Artist,9,Low,1,6,11.334,8.096,1.536,2.034,C
460760,Male,Yes,60,No,Artist,1,High,4,3,2.681,1.125,5.641,2.085,B
461938,Female,No,33,,Engineer,9,Low,2,6,6.445,3.736,4.423,1.988,A
465041,Female,Yes,50,No,Artist,0,Average,4,4,14.355,,9.408,6.888,C
462896,Male,Yes,58,Yes,Entertainment,,Low,2,6,8.616,3.296,3.954,-3.093,A
467226,Female,No,20,No,Entertainment,1,Low,4,6,13.198,16.98,6.301,-1.413,C
467228,Male,No,29,,Healthcare,,Low,4,6,15.546,9.428,17.103,6.24,C
459800,Female,No,37,No,Engineer,0,Low,1,6,7.848,6.314,9.307,8.743,D
466175,Male,Yes,25,Yes,Doctor,1,Low,2,6,10.177,11.921,9.009,10.121,C
460212,Male,Yes,37,Yes,Entertainment,11,Low,6,6,8.582,5.645,11.549,8.041,D
466912,Male,Yes,68,Yes,Engineer,,Low,1,6,9.878,-1.53,10.278,5.251,D
460373,Male,No,20,No,Healthcare,2,Low,3,6,10.482,8.9,5.271,6.061,D
466383,Male,,22,No,Healthcare,9,Low,3,4,10.255,3.495,13.695,7.359,D
463728,Female,Yes,30,No,Doctor,1,Average,6,6,1.348,2.569,-1.339,2.223,B
466596,Female,Yes,83,Yes,Artist,0,High,2,6,15.108,16.964,4.547,4.787,C
465945,Female,No,52,Yes,Artist,0,Low,1,6,,10.012,9.301,7.597,D
464825,Female,No,19,No,Healthcare,7,Low,1,4,8.712,2.678,1.783,4.158,D
462235,Female,Yes,36,Yes,Engineer,11,Low,2,4,13.927,10.705,1.883,5.79,C
463477,Male,No,31,No,Healthcare,1,Low,4,4,19.274,9.054,6.585,-4.145,C
465744,Male,Yes,51,Yes,Artist,0,Average,2,2,13.359,18.64,3.43,2.639,C
467093,Female,Yes,53,Yes,Artist,8,Average,2,6,5.099,-0.144,4.344,2.765,A
464351,Female,No,31,Yes,Healthcare,1,Low,1,6,6.681,8.064,7.835,12.391,D
466955,Male,Yes,57,No,Entertainment,0,Low,4,3,4.482,2.605,4.118,1.68,A
462305,Male,Yes,36,Yes,Artist,0,Average,5,6,11.253,15.861,2.969,8.769,C
461519,Male,No,35,No,Doctor,,Low,3,4,8.26,0.825,5.212,0.688,A
465885,Female,No,41,Yes,Marketing,1,Low,2,6,5.219,1.344,2.609,0.101,A
461022,Male,Yes,69,Yes,Artist,0,Low,1,3,6.465,1.758,1.723,4.911,A
463146,Male,Yes,37,No,Entertainment,11,Average,2,6,2.422,3.71,1.809,2.39,B
466807,Female,,41,Yes,Healthcare,0,Low,1,4,5.949,-1.429,5.023,1.619,A
459150,Female,No,49,Yes,Doctor,0,Low,1,6,8.925,2.429,0.839,0.389,A
467114,Male,Yes,59,Yes,Marketing,0,Average,3,6,4.378,1.032,0.438,1.428,B
466395,Female,Yes,37,Yes,Doctor,2,High,2,4,4.668,2.863,-0.318,5.183,A
465028,Female,Yes,68,Yes,Lawyer,3,High,4,6,14.33,11.26,9.95,9.446,C
467194,Male,No,29,No,Entertainment,,Low,3,6,1.966,8.382,9,3.992,D
464189,Female,No,42,Yes,Artist,1,Low,2,6,4.556,0.461,3.583,5.598,A
466897,Male,,52,No,Doctor,0,High,3,6,11.88,2.266,5.005,6.814,D
466043,Female,Yes,46,Yes,Artist,1,Average,4,6,1.908,5.543,0.281,6.004,B
460585,Male,No,49,No,Entertainment,1,Low,3,3,11.173,-1.906,11.789,12.308,D
461217,,No,33,Yes,Engineer,1,Low,5,6,9.933,3.711,8.535,5.366,D
465759,Male,Yes,33,No,Artist,1,Low,3,4,8.397,2.085,3.703,4.043,A
463485,Female,No,25,No,Engineer,,Low,3,6,3.928,6.19,14.159,1.536,D
464781,Male,No,32,No,Marketing,0,Low,3,4,8.271,3.634,11.769,6.006,D
459425,Female,Yes,87,Yes,Lawyer,,High,2,6,2.867,2.658,1.976,1.772,A
460716,Male,Yes,52,Yes,Entertainment,0,Average,4,6,6.724,0.853,-1.542,5.687,B
464864,Female,No,27,No,Engineer,14,Low,8,4,6.521,-3.424,9.045,1.786,D
467250,Male,Yes,63,Yes,Entertainment,6,Low,2,6,6.059,3.872,4.387,6.578,D
460169,Female,Yes,89,Yes,Lawyer,1,High,2,2,,5.353,12.364,4.134,C
461204,Female,Yes,86,Yes,Artist,,Low,4,0,8.104,6.986,13.971,2.041,D
462401,Male,Yes,31,No,Executive,1,Average,2,4,7.489,-6.335,6.179,7.611,D
464290,Female,No,41,Yes,Artist,0,Low,1,6,18.608,3.226,5.529,-1.465,C
462692,Female,Yes,35,No,Artist,,Average,2,6,0.907,0.058,-0.288,0.703,B
464599,Female,Yes,50,Yes,Artist,1,High,7,2,5.85,6.696,2.406,0.501,B
464952,Female,Yes,70,No,Engineer,0,Average,2,4,4.873,-0.647,1.087,4.684,B
460502,Female,Yes,55,Yes,Engineer,1,Average,3,3,6.141,1.956,2.238,8.557,B
463897,Female,Yes,36,Yes,Homemaker,8,Average,5,6,3.219,2.906,-2.346,6.031,B
464401,Female,Yes,66,Yes,Lawyer,4,Low,1,6,7.538,0.176,3.976,3.538,B
460631,Male,,47,Yes,Marketing,,High,2,3,7.682,1.398,1.004,7.42,D
462621,Female,Yes,49,No,Engineer,,Average,5,4,10.918,8.752,5.287,5.617,D
466092,Male,Yes,65,Yes,Artist,1,Average,4,6,4.953,2.7,-5.797,-3.341,B
466469,Female,No,23,No,Healthcare,1,Low,4,3,9.738,-1.558,6.853,9.589,D
459804,Male,Yes,45,No,Artist,3,High,4,6,8.498,5.005,13.185,8.397,C
460548,Male,No,33,No,Entertainment,1,Low,5,3,2.608,1.979,1.814,1.636,D
459733,Male,Yes,48,Yes,Executive,1,High,3,6,6.76,7.262,7.208,2.524,A
466830,Male,No,28,Yes,Healthcare,5,Low,4,6,7.565,6.497,7.066,5.654,D
466849,Female,No,27,Yes,Artist,0,Low,8,4,10.532,9.153,7.852,2.422,C
461090,Female,Yes,45,Yes,Engineer,1,Low,3,3,4.327,5.51,8.277,6.118,D
466531,Female,Yes,49,Yes,Entertainment,2,Average,3,6,4.521,4.817,6.476,2.795,A
464752,Female,Yes,46,,Marketing,,Low,1,4,9.06,5.093,-0.94,1.283,D
467378,Female,Yes,56,Yes,Artist,1,Average,2,6,14.81,13.991,12.645,10.199,C
462830,Male,No,21,No,Healthcare,,Low,1,2,0.857,0.769,5.148,1.72,D
461087,Female,Yes,29,No,Artist,0,Average,2,3,5.007,6.157,5.924,-0.061,A
461857,Male,No,33,No,Entertainment,,Low,3,6,16.159,8.844,4.872,0.302,C
465754,Female,Yes,57,Yes,Artist,0,Average,4,6,18.021,12.617,7.055,13.413,C
466708,Male,Yes,65,No,Entertainment,1,Low,1,6,6.523,3.255,4.557,1.614,A
465133,Female,Yes,61,Yes,Engineer,1,Average,5,6,5.681,,0.997,2.973,B
467266,Female,No,32,No,Healthcare,0,Low,4,3,7.129,6.571,9.924,4.945,C
464304,Male,Yes,35,Yes,Artist,1,Low,1,3,6.298,7.99,4.932,0.735,A
464393,Female,Yes,82,Yes,Lawyer,1,High,2,6,5.86,4.028,4.664,3.353,A
464883,Female,Yes,37,No,Engineer,1,Low,4,4,8.797,6.134,4.749,2.557,A
464002,Female,No,26,No,Engineer,0,Low,5,0,7.47,4.978,4.078,2.782,A
465203,Male,No,32,Yes,Healthcare,2,Low,3,6,14.636,10.622,10.675,7.306,C
461860,Female,Yes,81,Yes,Lawyer,1,High,2,6,14.715,13.634,0.927,5.033,C
459934,Male,No,49,Yes,Artist,0,Low,1,6,-0.727,4.868,4.48,5.894,B
461408,Male,Yes,46,Yes,Marketing,1,Low,3,6,5.54,0.263,13.437,6.789,D
459545,,No,20,No,Doctor,,Low,4,6,9.528,2.046,7.11,9.587,D
460737,Male,,66,Yes,Artist,0,Low,,3,-0.664,3.001,2.869,6.986,B
459967,Male,No,27,Yes,Entertainment,9,Low,3,6,4.759,4.105,-1.942,2.696,B
464493,Female,Yes,66,Yes,Lawyer,,Average,4,5,3.186,0.735,0.778,7.372,B
463020,Male,Yes,31,Yes,Artist,0,Average,3,1,9.841,2.55,9.079,2.104,D
466704,,Yes,53,Yes,Doctor,4,Average,2,6,20.567,7.698,4.983,6.742,C
462950,Female,No,29,Yes,Doctor,0,Low,5,3,3.376,5.876,8.135,-0.826,D
459862,Male,Yes,70,No,Executive,,High,2,6,11.534,3.913,7.288,4.817,A
465560,Male,Yes,60,Yes,Entertainment,1,Average,5,3,,-5.392,3.378,3.102,B
465114,Female,No,43,,Doctor,4,Low,6,7,7.842,-3.279,2.466,1.543,B
464908,Male,Yes,73,Yes,Entertainment,5,Low,1,4,7.254,6.281,2.474,2.624,A
459761,Female,No,47,No,Engineer,,Low,,6,8.376,1.059,6.598,6.454,A
464109,Male,Yes,47,No,Entertainment,0,Average,3,6,6.777,10.416,10.442,9.655,C
463748,Male,No,20,No,Healthcare,1,Low,3,6,12.084,3.496,12.417,14.076,D
461808,Male,Yes,38,Yes,Artist,0,Low,2,7,2.365,0.606,2.968,3.829,B
461716,Female,Yes,56,Yes,Lawyer,5,High,9,6,3.317,0.404,8.892,6.948,C
466409,Male,Yes,51,,Artist,0,Average,5,6,13.255,14.993,18.487,12.494,C
464160,Male,Yes,27,Yes,Artist,4,Average,2,6,4.775,4.028,3.983,3.256,A
462459,Male,No,30,Yes,Artist,2,Low,2,6,4.236,2,5.021,6.714,A
463347,Male,Yes,49,Yes,Artist,1,Average,4,2,3.445,6.544,6.232,3.069,A
461117,Female,No,30,Yes,Healthcare,0,Low,6,3,9.147,6.29,6.128,10.472,D
467023,Male,Yes,26,No,Doctor,9,Average,2,6,9.137,4.748,5.876,2.344,A
462637,Female,Yes,58,No,Marketing,,Average,6,4,8.961,3.854,3.109,0.872,D
465068,Male,Yes,42,Yes,Artist,3,Average,4,6,1.573,5.604,-1.646,0.849,B
463731,Male,No,23,No,Healthcare,0,Low,,6,11.995,12.356,5.04,9.27,D
462239,Male,Yes,49,Yes,Executive,1,High,5,5,12.591,11.658,14.836,11.758,C
467472,Male,Yes,59,Yes,Executive,3,High,4,6,-2.43,-2.741,-1.856,5.733,B
460269,Male,No,31,Yes,Healthcare,8,Low,,7,6.809,-1.73,3.644,3.334,D
466286,Female,Yes,49,Yes,Artist,0,Average,5,2,8.341,10.256,9.832,4.234,C
467017,Male,No,31,Yes,Engineer,,Low,4,2,7.927,5.588,3.476,3.084,A
463767,Male,Yes,32,Yes,Artist,9,Average,2,6,18.817,4.573,-0.812,8.254,C
466653,Male,Yes,41,Yes,Entertainment,5,Low,1,6,5.788,1.798,2.233,1.629,A
464982,Male,Yes,71,Yes,Executive,1,High,4,6,5.986,1.01,1.388,5.498,B
465021,Male,Yes,62,Yes,Entertainment,0,Average,3,6,11.824,10.499,7.155,1.272,C
462513,Male,No,26,Yes,Artist,,Low,4,4,5.59,4.367,2.847,5.762,A
460079,Female,No,41,No,Doctor,0,Low,1,6,9.185,5.434,3.691,4.529,A
460092,Male,No,41,Yes,Doctor,2,Low,2,6,15.154,9.002,10.46,7.416,C
462534,Male,No,38,Yes,Artist,,Low,1,6,3.632,7.378,5.702,3.958,A
466172,Male,Yes,53,Yes,Artist,3,Average,3,6,11.148,13.341,12.407,8.726,C
463370,Male,Yes,46,Yes,Doctor,2,Low,4,3,6.552,1.887,6.828,4.578,A
463030,Male,Yes,50,Yes,Executive,1,High,3,6,10.195,7.937,4.622,6.682,C
465359,Female,Yes,40,No,Artist,1,Low,1,6,12.794,7.59,5.084,10.65,C
462504,Female,No,49,No,Artist,9,Low,1,1,8.648,,-1.237,4.618,B
465937,Female,No,30,Yes,Healthcare,9,Low,3,6,7.933,1.005,5.546,11.564,D
460534,Male,Yes,36,Yes,Artist,0,Average,4,6,4.059,-0.296,3.149,2.217,B
461032,Female,Yes,66,Yes,Lawyer,0,High,3,6,11.719,7.791,16.372,4.94,C
463285,Male,Yes,31,No,Marketing,,Low,4,3,5.651,-0.11,13.794,2.673,D
466773,Female,Yes,37,Yes,,0,Low,,6,,,6.35,4.515,C
463568,Female,No,26,No,Healthcare,1,Low,,5,10.088,4.612,-1.102,-2.548,D
463785,Female,No,27,No,Healthcare,0,Low,4,4,14.36,5.585,7.774,4.357,C
467127,Male,Yes,70,No,Lawyer,,Low,1,6,2.069,,13.005,4.308,D
467469,Male,Yes,43,No,Entertainment,,Average,3,4,9.893,1.034,8.489,4.988,D
461358,Male,No,42,No,Entertainment,1,Low,3,6,7.226,2.937,4.66,4.859,A
464803,Male,No,28,No,Doctor,1,Low,1,4,6.885,3.542,6.891,3.157,A
460938,Male,No,38,Yes,Artist,,Low,1,6,5.434,4.472,1.744,2.063,A
460960,Male,Yes,48,Yes,Entertainment,6,Low,2,7,6.514,0.221,-0.716,2.391,B
461461,Male,Yes,36,No,Entertainment,9,Average,2,6,2.324,-2.517,2.069,3.436,B
460192,Male,Yes,41,Yes,,0,Low,2,7,7.87,2.789,7.004,2.055,D
466960,Male,Yes,40,Yes,Artist,1,Low,2,6,3.156,1.449,3.251,5.997,B
466674,Female,Yes,57,Yes,Artist,0,High,2,6,6.123,11.809,14.692,7.147,C
467747,Female,Yes,50,Yes,Artist,,High,4,6,13.95,14.55,6.476,13.753,C
460037,Female,No,42,Yes,Entertainment,5,Low,7,6,6.133,1.536,3.351,1.663,A
461310,Male,No,20,No,Marketing,,Low,5,6,12.468,15.12,4.476,7.703,C
460166,Female,No,21,No,Healthcare,1,Low,7,2,6.984,-3.138,11.5,8.859,D
459454,Male,Yes,38,No,Artist,,Average,2,6,,4.295,8.622,4.004,A
461403,Female,No,27,Yes,Healthcare,0,Low,4,6,14.06,5.382,1.332,4.744,D
459129,Female,No,26,Yes,Marketing,9,Low,,3,11.98,-0.198,0.7,11.439,D
464453,Female,Yes,46,Yes,Artist,4,High,5,6,10.636,4.112,8.337,6.467,C
463926,Female,No,27,No,Engineer,0,Low,6,6,1.971,-1.62,9.104,11.65,D
462718,Female,No,25,No,Marketing,8,Low,5,6,8.397,9.273,6.961,2.004,D
464440,Male,Yes,87,Yes,Lawyer,0,High,2,6,5.482,2.534,4.696,0.066,A
467197,Male,No,27,Yes,Healthcare,1,Low,3,6,3.883,7.658,6.656,-3.89,D
465070,Female,Yes,48,Yes,Marketing,6,Low,1,6,6.9,5.367,10.851,3.882,C
466127,Male,Yes,51,Yes,Doctor,1,Average,4,6,8.914,0.863,5.619,1.38,A
466941,Male,Yes,81,Yes,Lawyer,,High,2,6,-0.539,-6.008,-1.237,2.7,B
467918,Male,Yes,48,Yes,Artist,7,Average,2,6,15.689,7.424,14.715,6.647,C
462696,Male,Yes,52,No,Artist,0,High,2,6,6.148,2.539,5.403,3.579,A
464135,Female,Yes,68,Yes,Lawyer,0,High,2,6,5.52,1.857,4.852,-2.098,B
467586,Male,Yes,35,Yes,Artist,3,Average,3,6,0.149,-1.464,1.913,3.934,B
460794,Female,,39,Yes,Homemaker,9,Low,1,6,7.479,0.496,1.198,7.694,D
460155,Female,Yes,53,Yes,Artist,2,High,2,2,5.283,5.891,6.893,10.532,C
464606,Male,Yes,41,Yes,Artist,1,Average,2,6,11.154,9.599,9.449,8.861,C
465856,Male,Yes,41,Yes,Artist,11,High,2,6,11.335,2.663,2.097,2.883,A
463214,Female,No,,No,Engineer,1,Low,1,6,5.64,6.377,6.934,5.65,A
462848,Female,Yes,23,No,Healthcare,7,High,2,6,7.619,1.013,-0.997,10.546,B
465293,Female,Yes,47,Yes,Artist,1,High,5,0,17.442,13.718,11.883,19.063,C
461666,Female,Yes,35,Yes,Artist,0,High,2,7,8.622,4.146,9.58,5.225,C
459773,Male,Yes,51,,Executive,1,Low,3,6,18.325,8.716,9.668,13.748,C
463647,Female,No,38,Yes,Engineer,1,Low,1,6,3.437,5.553,5.352,2.289,A
464156,Male,Yes,62,Yes,Artist,10,Low,1,6,,3.988,4.272,2.16,B
460457,,No,43,Yes,Entertainment,8,Low,,3,3.807,2.078,2.715,3.988,A
463139,Male,Yes,60,Yes,Executive,1,High,6,2,4.271,3.045,5.972,3.956,B
464355,Male,Yes,47,Yes,Executive,1,High,4,6,9.553,5.527,5.132,7.99,C
462183,Male,No,22,No,Marketing,0,Low,4,6,5.67,-1.688,9.451,0.21,D
466697,Female,No,31,No,Marketing,0,Low,3,6,5.7,3.745,6.47,10.704,D
466730,Female,Yes,38,Yes,Engineer,3,Low,2,6,6.567,,3.419,1.349,A
466394,Female,Yes,42,No,Entertainment,6,Average,5,6,3.821,4.511,5.615,5.486,A
459009,Female,Yes,50,Yes,Artist,1,Average,3,6,12.705,8.598,5.43,13.951,C
460554,Male,Yes,38,No,Artist,5,Average,3,3,2.648,1.309,-0.803,3.559,B
462498,Female,Yes,55,Yes,Doctor,0,Average,3,6,3.777,1.55,5.767,1.384,B
